,id_num,store_name,address,tel,sector,menu,info,large_sector,city_province,city_county_district,detail_address,latitude_geocoding,longitude_geocoding,latitude_v_world,longitude_v_world,check_geo_result
82,217,토토 중화요리,강원특별자치도 철원군 철원읍 명성로 171,033-452-1015,중식,김치볶음밥 6000원잡채밥       8000원,,요식업,강원특별자치도,철원군,철원읍 명성로 171,0.0,0.0,0.0,0.0,True
83,218,철원식당,강원특별자치도 철원군 태봉로 1529,033-452-3049,한식_일반,순대국 7000원곱창전골       8000원,,요식업,강원특별자치도,철원군,태봉로 1529,38.1861852,127.2846439,38.185191572,127.320801828,False
84,222,행복한두부,강원특별자치도 춘천시 둥지길 4 (효자동),033-255-7710,한식_일반,두부찌개 8000원하얀순두부       8000원,양질의 콩(서리태)으로 아침마다 직접 가마솥을 이용하여 두부를 만들어 정성껏 제공<br>영업시간: 07:00 ~ 20:00,요식업,강원특별자치도,춘천시,둥지길 4  (효자동),0.0,0.0,37.874745743,127.735371806,False
85,224,곱돌생삼겹살,강원특별자치도 춘천시 백령로 138번길 55 (효자동),033-255-4241,한식_육류,생삼겹살 10000원생목살       10000원,영업시간: 12:00 ~ 24:00,요식업,강원특별자치도,춘천시,백령로 138번길 55  (효자동),0.0,0.0,37.873117242,127.745471469,False
86,228,현주헤어숍,강원특별자치도 춘천시 효석로 89번길 19(석사동),033-262-5535,이미용업,커트 7000원염색       20000원,"커트, 업스타일이 특기인 20년 경력의 원장님이 저렴한 가격대에 서비스 제공하며, 군인할인업소로 군인은 5천원에 이용가능<br>영업시간: 08:30 ~ 19:00",이미용업,강원특별자치도,춘천시,효석로 89번길 19 (석사동),0.0,0.0,37.860275884,127.740641551,False
87,231,뚝배기마을,강원특별자치도 춘천시 중앙로1가 90-1 지하상가,033-251-3938,한식_일반,순두부찌개 7000원돌솥비빔밥       7000원,값싼 재료를 직접 구입하여 저렴한 가격대에 정성껏 제공<br>영업시간: 11:00 ~ 17:30,요식업,강원특별자치도,춘천시,중앙로1가 90-1 지하상가,0.0,0.0,0.0,0.0,True
88,235,가고파미용실,강원특별자치도 춘천시 안마산로 216(퇴계동),033-262-9488,이미용업,커트 5000원염색       10000원,저렴한 가격대에 정성껏 서비스 제공<br>영업시간: 07:30 ~ 16:00,이미용업,강원특별자치도,춘천시,안마산로 216 (퇴계동),0.0,0.0,37.849528859,127.737646365,False
89,237,개성시대미용실,강원특별자치도 춘천시 공지로 392-6(약사동),033-256-9304,이미용업,커트 8000원염색       30000원,20년 경력으로 저렴한 가격대에 정성껏 서비스 제공<br>영업시간: 09:00 ~ 18:00,이미용업,강원특별자치도,춘천시,공지로 392-6 (약사동),0.0,0.0,0.0,0.0,True
90,239,국수나라,강원특별자치도 춘천시 삭주로 130 (후평동),033-243-5671,한식_일반,김치찌개 6000원된장찌개       6000원,부부가 함께 저렴한 가격대에 정성껏 제공<br>영업시간: 05:00 ~ 20:00,요식업,강원특별자치도,춘천시,삭주로 130  (후평동),0.0,0.0,37.884975357,127.744932061,False
91,245,바위목욕탕,강원특별자치도 춘천시 춘천로213번길 9(효자동),033-253-3610,목욕업,대인 7000원소인       5000원,20년째 저렴한 가격대에 서비스 제공<br>영업시간: 05:00 ~ 18:00,목욕업,강원특별자치도,춘천시,춘천로213번길 9 (효자동),0.0,0.0,37.878176331,127.737066712,False
92,247,봉실스넥,강원특별자치도 춘천시 서부대성로239번길 8 (효자동),033-251-6890,한식_일반,순두부찌개 5000원김치찌개       5000원,저렴한 가격대에 정성껏 제공<br>영업시간: 10:00 ~ 20:00,요식업,강원특별자치도,춘천시,서부대성로239번길 8  (효자동),0.0,0.0,37.873254801,127.745099807,False
93,251,쌍다리이용소,강원특별자치도 춘천시 춘천순환로 42 상가동 101호 (석사동),033-262-5087,이미용업,커트 5000원커트+염색       10000원,20년 경력으로 저렴한 가격대에 정성껏 서비스 제공<br>영업시간: 06:30 ~ 16:00,이미용업,강원특별자치도,춘천시,춘천순환로 42 상가동 101호  (석사동),0.0,0.0,37.854075036,127.748692153,False
94,254,진미용실,강원특별자치도 춘천시 춘주로92번길 11(온의동),033-256-8485,이미용업,커트 10000원염색       20000원,저렴한 가격대에 정성껏 서비스 제공<br>영업시간: 09:30 ~ 18:30,이미용업,강원특별자치도,춘천시,춘주로92번길 11 (온의동),0.0,0.0,37.861031934,127.719364246,False
95,255,촌닭곰탕,강원특별자치도 춘천시 동내면 영서로 1776,033-261-9631,한식_일반,닭곰탕 7000원닭개장       8000원,부부가 함께 저렴한 가격대에 정성껏 제공<br>영업시간: 10:00~20:30,요식업,강원특별자치도,춘천시,동내면 영서로 1776,37.838535,127.7590814,37.83524846,127.760689584,False
96,259,낭만국시,강원특별자치도 춘천시 명동길29번길 3(죽림동),033-252-6255,한식_면류,칼국시 6000원잔치국시       6000원,저렴한 가격대에 정성껏 제공<br>영업시간 : 09:00~18:00,요식업,강원특별자치도,춘천시,명동길29번길 3 (죽림동),0.0,0.0,37.878116929,127.725962282,False
97,263,해미담,강원특별자치도 춘천시 효자로24번길 12(퇴계동),033-241-7376,한식_일반,제주흑돼지오겹살(180g) 18000원       원,영업시간 : 11:00~21:00,요식업,강원특별자치도,춘천시,효자로24번길 12 (퇴계동),0.0,0.0,37.865959326,127.728164876,False
98,266,이박사 돈까스,강원특별자치도 평창군 평창읍 백오로 118,033-332-1379,한식_기타,돈까스 9000원제육덮밥       8000원,오랫동안 평창에서 영업을 해오면서 주민들에게 인기가 많고 영업장이 청결하며 저렴한 가격으로 식사가 가능함,요식업,강원특별자치도,평창군,평창읍 백오로 118,37.3677099,128.3955423,37.367462053,128.396496707,False
99,267,원미막국수,강원특별자치도 평창군 평창읍 하평길 39-5,033-332-5035,한식_면류,물막국수 7500원비빔막국수       7500원,막국수 맛이 좋고 양도 푸짐하여 인기가 많음.,요식업,강원특별자치도,평창군,평창읍 하평길 39-5,37.3682246,128.3855545,37.367929271,128.380912399,False
100,268,성환식당,강원특별자치도 평창군 평창읍 백오1길 15,033-332-3246,한식_일반,삼겹살(200g) 13000원생목살 (200g)       12000원,"식당을 운영하는 직원들의 친절함과 서비스가 매우 좋으며, 특히 삼겹살이 맛있어서 많은 손님들이 방문함",요식업,강원특별자치도,평창군,평창읍 백오1길 15,37.3677542,128.3942464,37.366755702,128.39400738,False
101,269,정록식당,강원특별자치도 평창군 대화면 대화시장2길 12,033-335-2230,한식_일반,해물칼국수 8000원만둣국       8000원,"전통시장에서 다양한 종류의 칼국수를 판매하고 있으며, 공기밥도 제공하고 맛이 매우 좋아서 인기가 많음",요식업,강원특별자치도,평창군,대화면 대화시장2길 12,0.0,0.0,37.500110086,128.454590066,False
102,270,육해공,강원특별자치도 화천군 사내면 문화마을1길 27-17,033-441-2881,한식_일반,해물칼국수 7000원갈비탕       9000원,위생모범업소 지정된 업소로 청결 우수,요식업,강원특별자치도,화천군,사내면 문화마을1길 27-17,0.0,0.0,38.068306549,127.523254764,False
103,281,라도유황오리주물럭,강원특별자치도 횡성군 횡성읍 읍하북로 22,033-343-9277,한식_육류,한방오리 주물럭(1kg) 50000원       원,"2012년 4월 가격인하 이후 현재까지 인근지역보다 5천원 저렴한 가격으로 양질의 서비스 제공, 단체손님 예약으로 저렴한 가격 가능",요식업,강원특별자치도,횡성군,횡성읍 읍하북로 22,37.4952576,127.9882803,37.495203315,127.988625584,False
104,282,메주네참숯닭갈비,강원특별자치도 횡성군 횡성읍 삼일로 61,033-345-2266,한식_육류,닭갈비(300g) 11000원돼지갈비(300g)       10000원,"인근지역을 거치지 않고 식재료를 직접 공급받는 형태로 지역 평균가보다 돼지갈비(300g)가격이 2천원이상 저렴함,",요식업,강원특별자치도,횡성군,횡성읍 삼일로 61,37.4968141,127.9862272,37.494938772,127.986054221,False
105,285,이슬찻집,강원특별자치도 횡성군 횡성읍 문정로 19번길 17,033-343-3232,기타양식,커피 1500원녹차       1500원,박리다매 운영으로 지역 평균가보다 저렴함. 금연업소로 쾌적한 실내 분위기 유지,요식업,강원특별자치도,횡성군,횡성읍 문정로 19번길 17,0.0,0.0,37.490022892,127.987631615,False
106,288,제일식당,강원특별자치도 횡성군 횡성읍 읍상서로 5번길 36,033-343-5039,한식_일반,청국장 5000원두부전골       6000원,"전통시장내 점포로, 양질의 식재료만 사용. 깨끗한 실내분위기 유지.",요식업,강원특별자치도,횡성군,횡성읍 읍상서로 5번길 36,0.0,0.0,37.48961652,127.986829025,False
107,290,처가집,강원특별자치도 횡성군 횡성읍 태기로 10-1,033-343-4564,한식_일반,백반 6000원빈대떡       6000원,군청사 앞 업소로 지역 어르신들에게 저렴한 가격으로 음식 제공. 직접 담근 밑반찬 사용으로 평균가 이하 가격 가능,요식업,강원특별자치도,횡성군,횡성읍 태기로 10-1,37.4910208,127.9858751,37.490862123,127.984520274,False
108,293,커피앤분식,강원특별자치도 횡성군 횡성읍 횡성로 406,033-343-4469,기타양식,아메리카노 2000원빙수       6000원,,요식업,강원특별자치도,횡성군,횡성읍 횡성로 406,37.4853503,127.9836556,37.488968193,127.98617231,False
109,295,버들머리방,강원특별자치도 횡성군 횡성읍 읍상로 59,033-343-8006,이미용업,커트 12000원파마       30000원,,이미용업,강원특별자치도,횡성군,횡성읍 읍상로 59,37.4859468,127.9904634,37.490895106,127.988612192,False
110,296,고네미막국수,강원특별자치도 횡성군 횡성읍 한우로765-2,033-343-6443,한식_면류,(물)막국수 7000원메밀전       6000원,,요식업,강원특별자치도,횡성군,횡성읍 한우로765-2,0.0,0.0,37.494043279,128.033750503,False
111,297,가능골식당,경기도 수원시 권선구 세지로42번길49,031-223-1620,한식_육류,등심 35000원삼겹살       15000원,가능골정육점식당은 가격만족! 품질만족! 서비스만족!! 주말을 제외하고 평일에는 매일같이 고기를 들여온다. <br>한우와 국내산 토종 암퇘지 맛은 이미 정평이 나 있어서 정육점을 찾는 손님들도 많다. 공영주차장 이용시 1시간 무료임<br><br>영업시간 : 11:00 ~ 22:00(화요일 휴무),요식업,경기도,수원시,권선구 세지로42번길49,0.0,0.0,37.255176778,127.019091363,False
112,308,꽃씨미용실,경기도 수원시 권선구 금호로15번길12,031-297-6106,이미용업,일반펌 30000원커트       10000원,"친절이 사랑방같은  분위기에 한번 방문하면 단골 손님이 되고 새로운 손님과 스스럼없이 지내게 되는 가족 같은 미용실<br><br>영업시간 : AM 10:00~PM 08:00<br>휴무안내 : 첫째, 셋째 주 일요일 / 둘째, 넷째 주 월요일",이미용업,경기도,수원시,권선구 금호로15번길12,0.0,0.0,37.269264204,126.953619284,False
113,313,닛시헤어필,경기도 수원시 장안구 파장로21번길 27,031-257-1411,이미용업,커트 8000원펌       25000원,운영시간 : 10:00 ~ 20:00<br>65세이상 노인분을의 파마 및 커트가격이 일반대비 30%할인 등 경로우대. 지속적인 미용봉사활동 및 지역사회 자원봉사 활동으로 각종 시민표창자로 선정,이미용업,경기도,수원시,장안구 파장로21번길 27,37.3040032,126.9977434,37.303375725,126.99739542,False
114,314,다원사뎅이,경기도 수원시 장안구 조원로89번길 13,031-251-3009,한식_일반,육개장 9000원뼈해장국       9000원,운영시간 : 매일 10:00 ~ 22:00<br><br>푸짐한 양과 내공 깊은 맛은 기본! 국내산 냉장 돼지등뼈만을 고집하는 정직함으로 한 번 이 집을 찾은 손님들은 평생 단골로 정착하고 만다. 조원시장에서 공수해 온 신선한 식재료로 주인장이 손수 만든 밑반찬들도 최고이며<br>화려한 맛은 없지만 집에서 어머니가 해주시던 반찬처럼 소박하지만 정갈한 맛이 있는 집이다.,요식업,경기도,수원시,장안구 조원로89번길 13,37.300367800000004,127.01540188784472,37.300370125,127.015399842,False
115,318,대우세탁소,"경기도 수원시 권선구 동탄원천로813번길16,105호(권선동,대우아파트상가)",031-221-4472,세탁업,드라이 5000원수선       4000원,"차별화 된 최선의 서비스를 제공하고 있으며 저렴한 가격으로 오물제거나 신발세탁도 가능 함.<br>특히 신발 세탁은 세탁기계에 돌리거나 대형 세탁업체로 보내는 것이 아니라 이곳에서 직접 손세탁을 고집한다.<br>오물제거는 화학약품을 사용하지 않고 수년간 연구 한 노하우를 통해 웰빙 방식으로 이뤄진다.<br>옷감에 손상 없이 최대한 원래의 색상으로 복원하는 것, 그것이 바로 대우세탁소만의 운영비결이다.<br><br>영업시간 : AM 06:30~PM 08:30 <br>휴무안내 : 일요일",세탁업,경기도,수원시,"권선구 동탄원천로813번길16,105호 (권선동,대우아파트상가)",0.0,0.0,0.0,0.0,True
116,322,동남세탁소,경기도 수원시 장안구 만석로101번길 46,031-253-1414,세탁업,드라이클리닝 6000원수선       4000원,"운영시간 : 평일 09:00 ~ 21:00<br>부부가 운영하여 인건비 절감, 20년 이상 경력으로 기술이 좋고 서비스 최고<br><제1회 전국 착한가격업소 대상> 공모에서 수원시 우수상 업소 선정 됨",세탁업,경기도,수원시,장안구 만석로101번길 46,37.30075085,126.99136416530928,37.300742354,126.99137902,False
